GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26015","Barry, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",122447,128417,141910,161108,185268,203974,232218,266713,294848,334757,382248,421922,456642,474800,493724,549226,586595,625673,657971,721667,790137,813204,856830,916772,983337,1083949,1195778,1287120,1382281,1484228,1572077,1667214,1670081,1650474,1672360,1712690,1755678,1829195,1871219,1956186,1837168,1919352,2076881,2164342,2216297,2313757,2417168,2515231,2609258,2747081
 "26015","Barry, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",34686,38297,39113,40307,40996,41165,42337,42952,43536,44181,45365,46026,46905,46707,46561,47040,47695,48460,49242,49810,49988,50139,50670,51463,52151,52768,53746,54850,55492,55838,56171,56931,57572,58061,58682,59005,59621,59610,59969,59788,59469,59094,58915,59019,59086,59293,59415,59790,60629,61157
 "26015","Barry, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3530,3353,3628,3997,4519,4955,5485,6210,6773,7577,8426,9167,9735,10165,10604,11676,12299,12911,13362,14488,15807,16219,16910,17814,18856,20542,22249,23466,24910,26581,27987,29285,29009,28427,28499,29026,29447,30686,31203,32719,30893,32480,35252,36672,37510,39022,40683,42068,43036,44919
 "26017","Bay, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",414066,420933,464555,499669,561721,621936,662994,755195,862681,949558,1037742,1133350,1220646,1263933,1328915,1423673,1499357,1564800,1621964,1719331,1800018,1911834,1975535,2096904,2183299,2305243,2388194,2481873,2598926,2669199,2780814,2927851,2984729,2973868,3040997,3104842,3136649,3244442,3342207,3486594,3451493,3591408,3714333,3764382,3750977,3873215,4044987,4120561,4187549,4335883
 "26017","Bay, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",116323,117502,118513,119094,119824,120548,120441,120560,121500,122057,121074,120037,120401,118804,117330,116677,115017,114267,113959,112898,112061,111804,111803,112182,112397,112025,111680,111231,111040,110704,110295,110192,109836,109861,109559,109453,109165,108711,108132,108320,107913,107681,107409,106966,106801,106066,105281,104469,104189,103923
 "26017","Bay, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3560,3582,3920,4196,4688,5159,5505,6264,7100,7780,8571,9442,10138,10639,11326,12202,13036,13694,14233,15229,16063,17100,17670,18692,19425,20578,21384,22313,23405,24111,25213,26570,27174,27069,27757,28367,28733,29845,30909,32188,31984,33352,34581,35192,35121,36517,38421,39443,40192,41722
 "26019","Benzie, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",26399,29472,32910,36636,41340,46304,51790,57525,66394,74946,82403,88417,98043,105843,112999,124049,135192,141816,150276,157680,170905,180848,190049,205029,226458,249765,271304,293698,321397,346813,377702,398337,415900,412484,405639,463141,471363,488617,507024,529154,517801,535031,564308,577758,597542,635339,669069,698167,732671,773271
 "26019","Benzie, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",8345,8587,8620,8846,9513,9810,10068,10504,10750,10845,11160,11262,11471,11260,11412,11312,11475,11521,11692,11882,11998,12251,12411,12654,13009,13451,13927,14241,14662,15118,15652,16090,16490,16793,17239,17420,17697,17867,17863,17733,17564,17507,17390,17330,17350,17474,17393,17538,17604,17753
 "26019","Benzie, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3163,3432,3818,4142,4346,4720,5144,5476,6176,6911,7384,7851,8547,9400,9902,10966,11781,12309,12853,13270,14244,14762,15313,16203,17408,18569,19480,20623,21920,22940,24131,24757,25221,24563,23530,26587,26635,27347,28384,29840,29481,30561,32450,33339,34440,36359,38468,39809,41620,43557
 "26021","Berrien, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",639353,666696,717542,808588,895502,974624,1031937,1102463,1228915,1344483,1434755,1525164,1659127,1725497,1789859,1934226,2036097,2158762,2309300,2429013,2592513,2678822,2756531,2961887,3139298,3317067,3490921,3606947,3840424,3978061,4209585,4403244,4558288,4596958,4693303,4885871,4894114,5132286,5391689,5653119,5380635,5661580,5878073,5916924,5967521,6246723,6588310,6799653,7046806,7310968
